service_name,motor_type,price
PAKET KURAS RADIATOR,VARIO TECHNO 125 FI CBS,35000.0
JASA PASANG 65000,NEW PCX 150 ABS,65000.0
PERBAIKAN BOHLAM SOCKET HEADLIGHT,REVO 110 CAST WHEEL,10000.0
SERVIS PAKET LENGKAP PERAWATAN PLUS,VERZA SPOKE WHEEL,93000.0
JASA PASANG 250000,SUPRA FIT,250000.0
PERBAIKAN SARINGAN UDARA,VARIO 150,10000.0
PERBAIKAN COVER HANDLE GETAR,VARIO FI,20000.0
JASA CEK KILAT,VARIO 150,1.0
SERVIS PAKET CVT PLUS,ADV160 ABS,50000.0
PENGGANTIAN CVT,PCX,70000.0
PAKET KURAS MASTER REM,NEW VARIO 125 CBS,25000.0
PENGGANTIAN STANDAR TENGAH,NEW VARIO ESP CBS ISS ADVA,25000.0
PENGGANTIAN MINYAK REM,NEW SUPRA GTR150 SPORTY,25000.0
JASA PASANG 55000,ALL NEW SCOOPY STYLISH,55000.0
PERBAIKAN MASTER REM BELAKANG,CB150R STREETFIRE,25000.0
PROMO MERDEKA 1,BeAT Sporty CBS ISS,0.0
GENERAL CEK UP,VARIO CAST WHEEL,10000.0
PENGGANTIAN BEARING DEPAN,REVO FIT FI,36000.0
JASA PASANG 300000,NEW BEAT CAST WHEEL,300000.0
JASA PASANG 100000,BEAT FI SW,100000.0
JASA PASANG 100000,BEAT FI CBS,100000.0
PENGGANTIAN AKI,BEAT CW FI MMC,10000.0
SERVIS PAKET LENGKAP PERAWATAN,FORZA,0.0
PERBAIKAN STANDAR TENGAH,REVO,30000.0
PAKET KURAS OLI SHOCK,CB150R STREETFIRE,80000.0
JASA PASANG 5000,MEGAPRO CW FI,5000.0
PERBAIKAN MASTER REM BELAKANG,BEAT SPORTY CW,30000.0
PERBAIKAN BAN BELAKANG,NEW VARIO TECHNO PGM FI,50000.0
GANTI KARET GEAR ,REVO FIT,30000.0
PERBAIKAN BAN DEPAN,NEW VARIO 150,50000.0
PEMBERSIHAN FUEL TANK,STYLO 160 ABS,0.0
JASA PASANG 20000,SPACY CW HELM IN,20000.0
PENGGANTIAN BUSI,TIGER CAST WHEEL,15000.0
PENGGANTIAN AKI,BeAT Sporty DLX Smart Key,10000.0
JASA PASANG 75000,CB150R,75000.0
PENGGANTIAN SARINGAN UDARA,CRF150L,5000.0
PENGGANTIAN BUSI,CRF150L,10000.0
PAKET SERVIS PLATINUM,GENIO CBS,85000.0
PAKET GOCENG,VARIO 125 CBS-ISS MMC,5000.0
PENGGANTIAN OLI GARDAN,VARIO TECHNO,3000.0
JASA PASANG 10000,SUPRA X 125 DISK BRAKE,10000.0
PERBAIKAN MASTER REM BELAKANG,NEW PCX 150 CBS,30000.0
PAKET SIAP MUDIK 2025,SCOOPY STYLISH,50000.0
PENGGANTIAN KABEL KOPLING,VARIO 125 CBS,30000.0
PERGANTIAN OLI MESIN,VARIO 110 CBS,5000.0
JASA PASANG 100000,LEGENDA,100000.0
SERVIS PAKET LENGKAP PERAWATAN PLUS,SONIC 150R HRR,100000.0
SERVIS PAKET RINGAN PERAWATAN,GENIO CBS,50000.0
JASA PASANG 30000,SUPRA X 125 DISK BRAKE,30000.0
PAKET KURAS MASTER REM,BEAT POP CBS,25000.0
JASA PASANG 15000,BLADE S,15000.0
JASA PASANG 10000,SONIC 150R HRR,10000.0
JASA PASANG BOHLAM DEPAN,BEAT SPORTY CW,15000.0
JASA PASANG 75000,STYLO 160 ABS,75000.0
PENGGANTIAN BAN DEPAN,VARIO TECHNO 125 FI CBS,0.0
PENGGANTIAN BAN BELAKANG,NEW VARIO,0.0
PENGGANTIAN KANVAS REM DEPAN,VARIO TECHNO,15000.0
PENGGANTIAN GEAR SET ( DRIVE CHAIN KIT ),BLADE,45000.0
PAKET PAS,REVO,50000.0
PENGGANTIAN SARINGAN UDARA,PCX HYBRID,15000.0
JASA PASANG 35000,CB150R STREETFIRE,35000.0
JASA PASANG 30000,VARIO 125 CBS ISS SP,30000.0
PENGGANTIAN AKI,BEAT FI CBS,10000.0
JASA PASANG 160000,BEAT SW FI MMC,160000.0
JASA PASANG 20000,VARIO 160 ABS,20000.0
PERBAIKAN BELT DRIVE / ROLLER,ALL NEW SCOOPY STYLISH,35000.0
PENGGANTIAN BEARING DEPAN,SUPRA X 125 DISK BRAKE,34500.0
KPB 3,NEW SCOOPY FASHION,0.0
PERBAIKAN BELT DRIVE / ROLLER,CB150 VERZA CW,50000.0
JASA PASANG 185000,BeAT Sporty CBS ISS Deluxe,185000.0
PENGGANTIAN KANVAS REM DEPAN,CBR 150R STD,20000.0
SERVIS PAKET LENGKAP PERAWATAN,SUPRA X 125 DISK BRAKE,80000.0
JASA PASANG 10000,NEW SONIC 150R STANDARD,10000.0
JASA PASANG 235000,NEW SCOOPY FI,235000.0
JASA PASANG 65000,BeAT Sporty CBS,65000.0
JASA PASANG 55000,BEAT CBS FI MMC,55000.0
SERVIS PAKET LENGKAP PERAWATAN,SUPRA X 125-R,80000.0
PENGGANTIAN OLI MESIN,SUPRA X 125-R,5000.0
PAKET INJECTOR CLEANER,VARIO 150 MMC,50000.0
PAKET SPESIAL SERVIS MOTOR 2018,NEW PCX 150 CBS,105000.0
KPB 3,REVO X,0.0
PEMERIKSAAN KELISTRIKAN,VARIO 125 CBS ISS SP,35000.0
SETEL VELG BELAKANG,NEW BLADE R 125 FI,40000.0
JASA PASANG 75000,BEAT SPORTY CBS,75000.0
SERVIS PAKET LENGKAP PERAWATAN,SUPRA FIT,80000.0
PENGGANTIAN OLI GARDAN,STYLO 160 ABS,10000.0
PENGGANTIAN RANTAI KETENG ,BLADE,50000.0
JASA PASANG 40000,VARIO ESP CBS MMC,40000.0
SERVIS PAKET LENGKAP PERAWATAN PLUS,TIGER,95000.0
PERBAIKAN KABEL REM BELAKANG,BEAT STREET CBS,20000.0
SERVIS PAKET LENGKAP PERAWATAN PLUS,ADV160 CBS,170000.0
PENGGANTIAN RADIATOR COOLANT,VARIO 125 CBS-ISS MMC,36000.0
PENGGANTIAN BEARING DEPAN,BEAT,20000.0
SPECIAL MATIC 50K,NEW SCOOPY STYLISH,50000.0
PAKET SERVIS PLATINUM,BEAT CW FI MMC,150000.0
JASA PASANG 40000,VARIO 150 SPORTY,40000.0
PAKET KURAS RADIATOR,MEGAPRO CW FI,35000.0
PAKET RESET FI,SPACY CW HELM IN FI,35000.0
JASA PASANG 60000,NEW VARIO 150,60000.0
PAKET GOCENG,NEW SCOOPY FASHION,5000.0
SERVIS PAKET LENGKAP PERAWATAN,SCOOPY STYLISH,85000.0
GANTI BOS SHOCK BELAKANG,Beat Sporty,13500.0
PENGGANTIAN AKI,REVO X,10000.0
PENGGANTIAN BOHLAM LAMPU DEPAN / SOCKET ,NEW SUPRA X 125 CW FI MMC,15000.0
JASA PASANG 15000,NEW CB150R STREETFIRE,15000.0
PENGGANTIAN BELT DRIVE / ROLLER,VARIO 150 SPORTY,50000.0
BONGKAR CVT,VARIO 125 CBS MMC,35000.0
JASA PASANG 20000,SUPRA FIT,20000.0
JASA PASANG 30000,NEW BEAT CAST WHEEL,30000.0
JASA PASANG 160000,PCX 160 CBS,160000.0
KPB 4,ALL NEW SCOOPY SPORTY,0.0
JASA PASANG 135000,PCX 160 CBS,135000.0
PAKET CEK REM GRATIS,BEAT SPORTY CBS ISS,0.0
PENGGANTIAN BUSI,SONIC 150R,10000.0
JASA PASANG 150000,BEAT SPORTY CBS,150000.0
PAKET KURAS MASTER REM,BEAT FI CW,55000.0
PENGGANTIAN BAN BELAKANG,VARIO FI,15000.0
PAKET KURAS RADIATOR,VARIO FI,25000.0
PENGGANTIAN SEAL MAGNET,VARIO 125 CBS-ISS MMC,150000.0
PENGGANTIAN MASTER REM DEPAN,VARIO 125 CBS ISS,35000.0
PERBAIKAN KELISTRIKAN,VARIO 160 ABS,50000.0
JASA PASANG 65000,Beat Sporty,65000.0
PENGGANTIAN SEAL MAGNET,NEW SCOOPY FASHION,25000.0
JASA PASANG 55000,PCX 160 CBS,55000.0
PENGGANTIAN STANG,BEAT STREET,50000.0
PAKET CEK REM GRATIS,Beat Sporty,0.0
SERVICE LENGKAP,NEW PCX 150 ABS,162000.0
JASA PASANG 60000,REVO CW FI,60000.0
JASA PASANG 15000,PCX 150,15000.0
PENGGANTIAN FUEL PUMP,NEW SUPRA X 125 CW FI MMC,50000.0
PAKET KURAS MASTER REM,REVO FIT FI,35000.0
PENGGANTIAN GEAR SET ( DRIVE CHAIN KIT ),VERZA CAST WHEEL,45000.0
JASA PASANG 15000,SUPRA X 125 SW MMC,15000.0
PENGGANTIAN COM STEER,BEAT STREET CBS,105000.0
PERBAIKAN SARINGAN UDARA,CB150R STREETFIRE SPECIAL,0.0
PENGGANTIAN BUSI,CBR 150R,10000.0
JASA PASANG KABEL GAS ,BEAT SPORTY CW,50000.0
KPB 3,BEAT STREET CBS,0.0
PERBAIKAN MASTER REM DEPAN,CB150R STREETFIRE SPECIAL,25000.0
JASA PASANG 70000,CRF150L,70000.0
PERBAIKAN KANVAS REM DEPAN,SCOOPY,25000.0
PERBAIKAN COM STEER,SCOOPY,25000.0
PERBAIKAN KABEL KOPLING,SCOOPY,25000.0
JASA PASANG 150000,NEW VARIO 125 CBS,150000.0
PERBAIKAN KANVAS REM BELAKANG,NEW MEGA PRO CW,25000.0
SAFETY CHECK,BLADE,1000.0
PAKET GOCENG,ADV150 ABS,5000.0
PENGGANTIAN COM STEER,PCX 160 CBS,160000.0
PERBAIKAN KABEL REM BELAKANG,BEAT POP CW,20000.0
SERVIS PAKET CVT PLUS,SPACY CW HELM IN FI,50000.0
JASA PASANG 35000,BEAT FI CBS,35000.0
PAKET SERVIS LENGKAP NEW SCOOPY,NEW SCOOPY PRESTIGE,118000.0
PENGGANTIAN BEARING DEPAN,NEW SCOOPY PRESTIGE,30000.0
PAKET SERVIS PLATINUM,BEAT SPORTY CW,125000.0
JASA PASANG 10000,GENIO CBS ISS SE,10000.0
PENGGANTIAN SEAL SHOCK BREAKER DEPAN,NEW VARIO,45000.0
JASA PASANG BAUT 3000,BEAT SPORTY CW,3000.0
PAKET KURAS OLI SHOCK,SUPRA X 125 HELM IN FI,65000.0
PENGGANTIAN MINYAK REM,BeAT Sporty CBS ISS,45000.0
PENGGANTIAN BOHLAM LAMPU DEPAN / SOCKET ,VARIO TECHNO 125 CBS ISS,15000.0
JASA PASANG AKI,VARIO 160 ABS,10000.0
PAKET CEK REM GRATIS,BEAT FI CBS,0.0
JASA PASANG 100000,VARIO 160 CBS,100000.0
PENGGANTIAN KANVAS KOPLING,VARIO 150 MMC,50000.0
PAKET GOCENG,PCX 150,5000.0
JASA PASANG 185000,BEAT FI CBS,185000.0
PERBAIKAN,CB150X SE,35000.0
PERBAIKAN CVT,BEAT FI CBS,70000.0
PAKET RESET FI,BEAT POP CW,50000.0
PAKET INJECTOR CLEANER,BEAT STREET CBS,75000.0
JASA PASANG 10000,SUPRA FIT DISKBRAKE,10000.0
PAKET SERVIS SILVER,PCX 160 CBS,195000.0
SETEL VELG DEPAN,PCX,40000.0
PERBAIKAN KANVAS REM BELAKANG * ( CAKRAM ),NEW SUPRA X 125 CW FI MMC,0.0
PERBAIKAN KANVAS REM BELAKANG * ABS,NEW SUPRA X 125 CW FI MMC,0.0
JASA PASANG 15000,PCX HYBRID,15000.0
JASA PASANG 5000,PCX HYBRID,5000.0
PAKET CEK REM GRATIS,NEW VARIO 150,0.0
PENGGANTIAN KANVAS KOPLING,VARIO 150 SPORTY,68000.0
JASA PASANG 5000,NEW VARIO ESP CBS ISS ADVA,5000.0
PENGGANTIAN STANG,SCOOPY FI,65000.0
PENGGANTIAN GEAR SET ( DRIVE CHAIN KIT ),NEW VARIO 125 CBS,0.0
SAFETY CHECK,REVO 110 CAST WHEEL,1000.0
PENGGANTIAN BEARING DEPAN,VARIO TECHNO,35000.0
PENGGANTIAN BELT DRIVE / ROLLER,ALL NEW SCOOPY STYLISH,45000.0
PAKET SERVIS PLATINUM,VARIO 150,188000.0
PENGGANTIAN KANVAS REM DEPAN,BEAT CBS FI MMC,15000.0
SERVIS PAKET LENGKAP PERAWATAN PLUS,BEAT CBS FI MMC,78750.0
JASA PASANG 300000,REVO 110 SPOKE WHEEL,300000.0
PENGGANTIAN MINYAK REM,ADV160 ABS,23000.0
PERBAIKAN BELT DRIVE / ROLLER,ALL NEW CBR150R,0.0
JASA CEK KILAT,VARIO 160 ABS,1.0
JASA PASANG 25000,NEW VARIO 125 CBS-ISS,25000.0
PAKET GOCENG,VARIO ESP CBS ADV MMC,5000.0
JASA PASANG 105000,VARIO 150 MMC,105000.0
JASA PASANG 215000,NEW SCOOPY FASHION,215000.0
JASA PASANG 185000,BEAT FI CW,185000.0
PAKET GOCENG,SUPRA X 125-R,5000.0
PENGGANTIAN RANTAI KETENG ,BEAT FI CW,150000.0
PENGGANTIAN FUEL PUMP,BEAT FI CW,65000.0
SAFETY CHECK,REVO 110 SPOKE WHEEL,1000.0
JASA PASANG 45000,SCOOPY FI,45000.0
PAKET SERVIS PLATINUM,VARIO 125 CBS,0.0
KPB 4,REVO FIT,0.0
JASA PASANG 210000,VARIO 160 CBS,210000.0
PENGGANTIAN OLI GARDAN,VARIO 150 SPORTY,5000.0
PAKET SERVIS SILVER,VARIO 150 SPORTY,195000.0
PENGGANTIAN CVT,NEW PCX 150 CBS,80000.0
PENGGANTIAN BEARING DEPAN,GENIO CBS,30000.0
JASA PASANG 35000,VARIO TECHNO NON CBS,35000.0
PENGGANTIAN MASTER REM DEPAN,BeAT Sporty CBS ISS,45000.0
SERVIS PAKET LENGKAP PERAWATAN,PCX160 RoadSync,120000.0
PERBAIKAN MASTER REM DEPAN,NEW CB150R STREETFIRE,25000.0
PERBAIKAN COVER HANDLE GETAR,BEAT SPORTY CW,25000.0
JASA PASANG 30000,BEAT,30000.0
PAKET SERVIS PLATINUM,NEW SCOOPY SPORTY,125000.0
PENGGANTIAN KANVAS REM DEPAN,NEW SCOOPY SPORTY,35000.0
PENGGANTIAN JARI - JARI / GANTI TROMOL,BEAT SPORTY CW,0.0
PENGGANTIAN SHOCKBREAKER BELAKANG,BEAT SPORTY CW,25000.0
PERBAIKAN SARINGAN UDARA,ALL NEW CBR 150R,0.0
SPECIAL MATIC 39K,VARIO 160 ABS,39000.0
JASA PASANG 30000,VARIO 150 SPORTY,30000.0
PERBAIKAN HEADLIGHT UNIT,VARIO 125 CBS ISS,15000.0
PERBAIKAN STANDAR TENGAH,NEW CB150R STREETFIRE,0.0
PENGGANTIAN MASTER REM DEPAN,VARIO 110 CBS,27000.0
PAKET KURAS MASTER REM,NEW PCX 150 CBS,20000.0
PAKET KURAS MASTER REM,BEAT POP CW,25000.0
PERBAIKAN KANVAS REM BELAKANG,VARIO 110 CBS,35000.0
PENGGANTIAN BUSI,VARIO FI,15000.0
PENGGANTIAN MINYAK REM,VARIO 125 CBS MMC,10000.0
SERVIS PAKET RINGAN PERAWATAN,BLADE S,55000.0
PENGGANTIAN KAMPASS REM DEPAN,CB150R STREETFIRE,40000.0
PEMERIKSAAN KELISTRIKAN,Genio CBS,50000.0
SERVIS PAKET RINGAN PERAWATAN,Genio CBS,75000.0
KPB 2,NEW PCX 150 ABS,0.0
PAKET KURAS MASTER REM,VARIO FI,55000.0
SPECIAL MATIC 50K,VARIO FI,50000.0
PENGGANTIAN SARINGAN OLI,ALL NEW CBR 150R,50000.0
PENGGANTIAN SARINGAN OLI,NEW VARIO TECHNO PGM FI,0.0
PROMO MERDEKA 1,BEAT FI CBS,0.0
PAKET 4 CBU/BEBEK,SUPRA X 125 HELM IN FI,110000.0
PAKET KURAS TANGKI,SONIC 150R,50000.0
PENGGANTIAN KANVAS REM DEPAN,VARIO 150 SPORTY NEW ACC,25000.0
SERVIS PAKET LENGKAP PERAWATAN,VARIO 150 SPORTY NEW ACC,160000.0
JASA PASANG 110000,NEW SCOOPY STYLISH,110000.0
PEMERIKSAAN LAIN - LAIN,VARIO 125 CBS,0.0
JASA PASANG 5000,NEW SUPRA X 125 FI CW,5000.0
JASA PASANG 150000,Beat Sporty,150000.0
JASA PASANG 25000,ADV150 CBS,25000.0
JASA PASANG 40000,NEW BEAT CAST WHEEL,40000.0
JASA PASANG 45000,VARIO TECHNO NON CBS,45000.0
SAFETY CHECK,SUPRA X 125 R DD,1000.0
PENGGANTIAN RANTAI KETENG ,REVO FIT FI,80000.0
KPB 1,CUV e: RoadSync Duo,0.0
JASA PASANG 55000,NEW PCX 150 CBS,55000.0
JASA PASANG 40000,NEW PCX 150 CBS,40000.0
PAKET KURAS TANGKI,ALL NEW CBR150R,60000.0
PERBAIKAN STANG,NEW CB150R STREETFIRE,25000.0
PEMERIKSAAN KELISTRIKAN,BEAT CBS FI MMC,50000.0
PENGGANTIAN OLI GARDAN,BEAT CBS FI MMC,5000.0
PERBAIKAN MASTER REM DEPAN,SCOOPY ESP,30000.0
JASA PASANG 30000,NEW VARIO,30000.0
PEMERIKSAAN KELISTRIKAN,NEW BEAT SPOKE WHEEL,50000.0
PENGGANTIAN BAN BELAKANG,VARIO 110 CBS,35000.0
PENGGANTIAN FUEL PUMP,VARIO 110 CBS,55000.0
PENGGANTIAN RANTAI KETENG ,VARIO 110 CBS,120000.0
PEMERIKSAAN KELISTRIKAN,VARIO 160 ABS,75000.0
PERBAIKAN BAN DEPAN,SCOOPY ESP,30000.0
SERVIS PAKET LENGKAP PERAWATAN,NEW SCOOPY FASHION JKT,111000.0
JASA PASANG 125000,REVO 110 SPOKE WHEEL,125000.0
PENGGANTIAN MINYAK REM,PCX 160 ABS,15000.0
PENGGANTIAN BAN BELAKANG,VARIO 160 CBS,0.0
PENGGANTIAN FUEL PUMP,VARIO 160 CBS,0.0
PENGGANTIAN RANTAI KETENG ,VARIO 160 CBS,0.0
PENGGANTIAN OLI MESIN,ADV 160 ABS,0.0
PENGGANTIAN DAMPER / KARET TROMOL,BEAT FI CBS,15000.0
BONGKAR CVT,VARIO 125 CBS,35000.0
BONGKAR MESIN,GENIO CBS,350000.0
SERVIS PAKET LENGKAP PERAWATAN,PCX 160 e:HEV,0.0
PENGGANTIAN OLI MESIN,PCX 160 e:HEV,0.0
PENGGANTIAN SARINGAN UDARA,PCX 160 e:HEV,0.0
PAKET CEBAN,REVO DISK BRAKE,10000.0
PAKET KURAS MASTER REM,VARIO 125 CBS,55000.0
JASA PASANG 30000,CB150 VERZA CW,30000.0
PENGGANTIAN OLI MESIN,SUPRA X 125 DISK BRAKE,0.0
PERBAIKAN BOHLAM SOCKET HEADLIGHT,SUPRA X 125 CW MMC,25000.0
PENGGANTIAN BELT DRIVE / ROLLER,BeAT Sporty CBS ISS,40000.0
JASA PASANG 160000,VARIO 160 CBS,160000.0
PENGGANTIAN KANVAS KOPLING,CB150R STREETFIRE,84000.0
PENGGANTIAN SARINGAN UDARA,NEW CBR250RR ABS,10000.0
PENGGANTIAN OLI MESIN,NEW CBR250RR ABS,5000.0
JASA PASANG 10000,SUPRA X,10000.0
JASA PASANG 15000,NEW SCOOPY SPORTY,15000.0
PENGGANTIAN AKI,VARIO TECHNO 125 FI ISS,15000.0
PENGGANTIAN KANVAS REM BELAKANG * ( CAKRAM ),PCX 160 CBS,20000.0
PAKET SERVICE LENGKAP  INJECTOR + STEAM,BeAT Sporty CBS ISS Deluxe,170000.0
PENGGANTIAN BUSI,BEAT CBS FI MMC,5000.0
SPECIAL MATIC 50K,PCX 160 ABS,50000.0
JASA PENGECEKAN,ALL NEW SCOOPY STYLISH,50000.0
PAKET RESET FI,ADV160 CBS,25000.0
JASA PASANG 145000,NEW VARIO 150,145000.0
PAKET PEMBERSIHAN CVT,VARIO FI,15000.0
BONGKAR PASANG GARDAN,NEW SCOOPY PRESTIGE,80000.0
Pembersihan CVT ,BeAT Sporty DLX Smart Key,50000.0
JASA PASANG 25000,KARISMA 125,25000.0
SERVICE GRATIS (CSR),VARIO TECHNO 125 FI CBS,0.0
PAKET KURAS TANGKI,ADV150 CBS,60000.0
PENGGANTIAN AKI,ADV150 CBS,20000.0
JASA PASANG 75000,VARIO 160 ABS,75000.0
JASA PASANG 70000,REVO 110 SPOKE WHEEL,0.0
CEK AJAH DULU,NEW VARIO 150,0.0
PAKET PEMBERSIHAN CVT,NEW VARIO ESP CBS,30000.0
PENGGANTIAN COM STEER,NEW PCX 150 CBS,190900.0
SERVIS PAKET LENGKAP PERAWATAN SUPER HEMAT,SUPRA X 125 CW MMC,235000.0
PENGGANTIAN KANVAS REM DEPAN,PCX HYBRID,0.0
PENGGANTIAN RANTAI KETENG ,PCX HYBRID,0.0
PENGGANTIAN KANVAS REM BELAKANG,PCX HYBRID,0.0
PENGGANTIAN BUSI,PCX HYBRID,0.0
PENGGANTIAN FUEL PUMP,PCX HYBRID,0.0
PAKET KURAS MASTER REM,VARIO 150,20000.0
PENGGANTIAN BAN BELAKANG,NEW MEGA PRO CW,20000.0
PENGGANTIAN SARINGAN UDARA,REVO FIT FI,5000.0
PENGGANTIAN BUSI,REVO FIT FI,15000.0
JASA PASANG 35000,NEW SUPRA X 125 CW FI MMC,35000.0
PENGGANTIAN SARINGAN UDARA,VARIO 125 CBS-ISS MMC,10000.0
PENGGANTIAN MINYAK REM,VARIO FI,35000.0
PAKET PEMBERSIHAN CVT,PCX 150,40000.0
JASA PASANG 45000,REVO SW FI,0.0
JASA PASANG 35000,New Vario 150,35000.0
PENGGANTIAN KANVAS REM DEPAN,New Vario 150,25000.0
PENGGANTIAN BEARING BELAKANG,REVO FIT FI,25000.0
PROMO CAD1,NEW VARIO TECHNO PGM FI,1000.0
JASA PASANG 215000,NEW SCOOPY STYLISH,215000.0
JASA PASANG 125000,VARIO 125 CBS,125000.0
CEK AJA DULU,New Vario 150,0.0
JASA PASANG 5000,New Vario 150,5000.0
PENGGANTIAN SEAL SHOCK BREAKER DEPAN,PCX 160 ABS,70000.0
PENGGANTIAN BEARING DEPAN,PCX 160 ABS,35000.0
SERVIS LENGKAP ,NEW SCOOPY PRESTIGE,102750.0
JASA PASANG 55000,VARIO 110 CBS,55000.0
JASA PASANG 15000,NEW CBR 150R STD,15000.0
PENGGANTIAN BAN BELAKANG,CRF150L,0.0
JASA PASANG 150000,ADV160 CBS,150000.0
JASA PASANG 300000,PCX 160 CBS,300000.0
PAKET KURAS MASTER REM,BEAT CW FI MMC,55000.0
PEMERIKSAAN KELISTRIKAN,VARIO 150 SPORTY,50000.0
PAKET PEMBERSIHAN CVT,VARIO TECHNO 125 CBS ISS,35000.0
PAKET CEBAN,CB150R STREETFIRE SPECIAL,10000.0
JASA PASANG 55000,PCX 160 ABS,55000.0
GANTI OLI PLUS PENGGANTIAN,SCOOPY STYLISH,0.0
GANTI OLI PLUS PENGGANTIAN,VARIO TECHNO 125 FI ISS,0.0
PENGGANTIAN MASTER REM BELAKANG,BEAT SPORTY CW,55000.0
PAKET SERVIS PLATINUM,PCX160 RoadSync,120000.0
JASA PASANG 45000,ADV150 CBS,45000.0
PENGGANTIAN SARINGAN UDARA,VARIO 160 CBS,10000.0
PAKET CEK REM GRATIS,NEW VARIO 125 CBS-ISS,0.0
JASA PASANG 130000,REVO FIT,128000.0
PENGGANTIAN AKI,ALL NEW CBR 150R,10000.0
PENGGANTIAN COM STEER,GENIO CBS ISS,75000.0
PENGGANTIAN BAN DEPAN,GENIO CBS ISS,20000.0
PENGGANTIAN BAN BELAKANG,GENIO CBS ISS,20000.0
PERBAIKAN CVT,REVO FIT FI,0.0
SERVIS PAKET CVT PLUS,BEAT POP CW,50000.0
JASA PASANG 15000,SUPRA X 125 PGM FI CW DD,15000.0
JASA PASANG 35000,VARIO CAST WHEEL,35000.0
PERBAIKAN MASTER REM BELAKANG,BEAT FI CW,55000.0
JASA PASANG 120000,SUPRA GTR 150,120000.0
PAKET CEBAN,FORZA,10000.0
PAKET KURAS MASTER REM,ADV150 CBS,55000.0
VISIT FEE,ALL NEW SCOOPY SPORTY,0.0
PENGGANTIAN HEADLIGHT UNIT,BeAT Sporty CBS ISS Deluxe,30000.0
KURAS MINYAK REM,NEW SUPRA X 125 FI SW,20000.0
PENGGANTIAN RANTAI KETENG ,NEW SUPRA X 125 FI SW,50000.0
PENGGANTIAN BUSI,NEW SUPRA X 125 FI SW,10000.0
PENGGANTIAN BAN BELAKANG,NEW SUPRA X 125 FI SW,25000.0
PENGGANTIAN KANVAS REM DEPAN,NEW SUPRA X 125 FI SW,25000.0
PENGGANTIAN BAN DEPAN,NEW SUPRA X 125 FI SW,25000.0
PENGGANTIAN FUEL PUMP,NEW SUPRA X 125 FI SW,25000.0
PENGGANTIAN GEAR SET ( DRIVE CHAIN KIT ),NEW SUPRA X 125 FI SW,25000.0
JASA PASANG 5000,NEW SONIC 150R SPECIAL,500.0
PENGGANTIAN OLI MESIN,REVO DISK BRAKE,7000.0
SERVIS PAKET RINGAN PERAWATAN,PCX,85000.0
PAKET KURAS TANGKI,NEW BEAT CAST WHEEL,35000.0
JASA PASANG 25000,REVO CW,25000.0
PERBAIKAN FUEL PUMP,VARIO FI,25000.0
PENGGANTIAN STANDAR TENGAH,VARIO 160 ABS,45000.0
PENGGANTIAN KANVAS REM DEPAN,VARIO 160 ABS,30000.0
PENGGANTIAN MASTER REM DEPAN,ALL NEW SCOOPY SPORTY,25000.0
JASA PASANG 300000,VARIO TECHNO NON CBS,300000.0
JASA PASANG 65000,VARIO 150 SPORTY,0.0
PENGGANTIAN BAN BELAKANG,REVO X,0.0
SERVIS PAKET CVT PLUS,ADV 160 ABS,50000.0
PENGGANTIAN SEAL SHOCK BREAKER DEPAN,NEW BLADE R 125 FI,45000.0
JASA PASANG 15000,ADV750 ED,15000.0
PERBAIKAN KABEL KOPLING,NEW BEAT CAST WHEEL,0.0
JASA PASANG 25000,Verza,25000.0
PENGGANTIAN AKI,NEW VARIO ESP CBS,0.0
PERBAIKAN BAN BELAKANG,NEW VARIO 125 CBS-ISS,25000.0
JASA PASANG 80000,PCX 160 ABS,80000.0
PENGGANTIAN KANVAS REM BELAKANG,SUPRA X 125 HELM IN FI,30000.0
SERVIS PAKET RINGAN PERAWATAN,REVO AT,75000.0
PRESS FORK / SEGITIGA,VARIO 150 MMC,180000.0
PENGGANTIAN COM STEER,VARIO 150 MMC,125000.0
PENGGANTIAN BOHLAM LAMPU DEPAN / SOCKET ,REVO SW FI,10000.0
JASA PASANG 215000,NEW PCX 150 CBS,215000.0
"PAKET PASCA MUDIK CUB, SPORT",SUPRA X 125 CW MMC,60000.0
SERVIS TUNE UP,ADV160 ABS,50000.0
PENGGANTIAN OLI MESIN,VARIO 150 SPORTY NEW ACC,5000.0
JASA PASANG 90000,BeAT Sporty CBS ISS Deluxe,90000.0
JASA PASANG 55000,STYLO 160 ABS,55000.0
SERVIS PAKET LENGKAP PERAWATAN PLUS,NEW VARIO CBS PGM FI,100000.0
GANTI OLI PLUS PENGGANTIAN,PCX 160 ABS,0.0
JASA PASANG 45000,VARIO 110 CBS,45000.0
PENGGANTIAN BAN BELAKANG,NEW VARIO 125 CBS ISS,30000.0
KPB 4,SUPRA X 125 SW MMC,0.0
PENGGANTIAN AKI,NEW BLADE R 125 FI,10000.0
PENGGANTIAN BAN DEPAN,NEW BLADE R 125 FI,25000.0
PENGGANTIAN RANTAI KETENG ,NEW BLADE R 125 FI,50000.0
PENGGANTIAN BAN BELAKANG,NEW BLADE R 125 FI,25000.0
PENGGANTIAN FUEL PUMP,NEW BLADE R 125 FI,25000.0
PENGGANTIAN KANVAS REM BELAKANG,NEW BLADE R 125 FI,25000.0
PENGGANTIAN KANVAS REM DEPAN,NEW BLADE R 125 FI,25000.0
KURAS MINYAK REM,NEW BLADE R 125 FI,20000.0
